Ente;Liste/Gruppi;Voti;Year
VENETO;ZANGRANDO;4474;1994
FRIULI-VENEZIA GIULIA;POLO DELLE LIBERTA';317401;1994
FRIULI-VENEZIA GIULIA;"PROGRESSISTI ";148526;1994
FRIULI-VENEZIA GIULIA;PATTO PER L'ITALIA;116408;1994
FRIULI-VENEZIA GIULIA;ALLEANZA NAZIONALE;100081;1994
FRIULI-VENEZIA GIULIA;MAGRIS;61400;1994
FRIULI-VENEZIA GIULIA;PANNELLA-RIFORMATORI;24971;1994
LIGURIA;"PROGRESSISTI ";401810;1994
LIGURIA;POLO DELLE LIBERTA';360617;1994
LIGURIA;PATTO PER L'ITALIA;160161;1994
LIGURIA;ALLEANZA NAZIONALE;100311;1994
LIGURIA;PARTITO PENSIONATI;44641;1994
LIGURIA;MARONGIU SENATORE;11857;1994
EMILIA-ROMAGNA;"PROGRESSISTI ";1291409;1994
EMILIA-ROMAGNA;POLO DELLE LIBERTA';605552;1994
EMILIA-ROMAGNA;PATTO PER L'ITALIA;377950;1994
EMILIA-ROMAGNA;ALLEANZA NAZIONALE;244178;1994
EMILIA-ROMAGNA;PANNELLA-RIFORMATORI;96435;1994
EMILIA-ROMAGNA;P.DEM.;37533;1994
EMILIA-ROMAGNA;UNIONE ROMAGNA;6214;1994
EMILIA-ROMAGNA;SOCIALDEMOCRAZIA;3978;1994
TOSCANA;"PROGRESSISTI ";1109333;1994
TOSCANA;POLO DELLE LIBERTA';396807;1994
TOSCANA;PATTO PER L'ITALIA;343828;1994
TOSCANA;ALLEANZA NAZIONALE;280133;1994
TOSCANA;PANNELLA-RIFORMATORI;84462;1994
TOSCANA;LG.AUT.TOSCANA-M.A.T;30636;1994
TOSCANA;MOV.CAT.RINNOVAMENTO;6075;1994
TOSCANA;INSIEME PER SVILUPPO;5504;1994
TOSCANA;GERVASI;1672;1994
UMBRIA;"PROGRESSISTI ";257246;1994
UMBRIA;ALLEANZA NAZIONALE;135372;1994
UMBRIA;PATTO PER L'ITALIA;110728;1994
MARCHE;"PROGRESSISTI ";374717;1994
MARCHE;PATTO PER L'ITALIA;183914;1994
MARCHE;ALLEANZA NAZIONALE;159902;1994
MARCHE;POLO DELLE LIBERTA';152078;1994
LAZIO;POLO BUON GOVERNO;1286319;1994
LAZIO;"PROGRESSISTI ";1103752;1994
LAZIO;PATTO PER L'ITALIA;449201;1994
LAZIO;PANNELLA-RIFORMATORI;147305;1994
LAZIO;VERDI FEDERALISTI;100418;1994
LAZIO;PART.LEGGE NATURALE;23537;1994
LAZIO;GRUPPO PROGRESSISTA;2593;1994
ABRUZZO;"PROGRESSISTI ";261350;1994
ABRUZZO;ALLEANZA NAZIONALE;165129;1994
ABRUZZO;FI-CCD;149965;1994
ABRUZZO;PATTO PER L'ITALIA;117135;1994
ABRUZZO;ALL.MUNICIPALITA';10913;1994
ABRUZZO;CEN.;9006;1994
ABRUZZO;DELFINO AL SENATO;7414;1994
ABRUZZO;PDP;2786;1994
MOLISE;"PROGRESSISTI ";62227;1994
MOLISE;POLO BUON GOVERNO;50441;1994
MOLISE;PATTO PER L'ITALIA;31161;1994
MOLISE;P.POP.PROGRESSISTA;16506;1994
MOLISE;SOCIALDEMOCRAZIA;8084;1994
MOLISE;RINNOVAMENTO;2568;1994
CAMPANIA;"PROGRESSISTI ";1013970;1994
CAMPANIA;POLO BUON GOVERNO;890191;1994
CAMPANIA;PATTO PER L'ITALIA;534233;1994
CAMPANIA;UN.CRIST.RIF.;58656;1994
CAMPANIA;UN.POP.;58265;1994
CAMPANIA;PROGRAMMA ITALIA;46991;1994
CAMPANIA;UN.RIF.MERIDIONALE;33316;1994
CAMPANIA;ALL.MERIDIONALE;24579;1994
CAMPANIA;UN.CRIST.RIF.SOCIAL;13675;1994
CAMPANIA;UN.CRIST.RIF-RIS.POP;8941;1994
PUGLIA;"PROGRESSISTI ";675871;1994
PUGLIA;POLO BUON GOVERNO;669760;1994
PUGLIA;PATTO PER L'ITALIA;403207;1994
PUGLIA;PANNELLA-RIFORMATORI;77235;1994
PUGLIA;LEGA D'AZIONE MERIDIONALE;54395;1994
PUGLIA;SOCIALDEMOCRAZIA;50061;1994
PUGLIA;PROGRAMMA ITALIA;31578;1994
PUGLIA;RIN.SALENTINA;17399;1994
PUGLIA;ALL.POP.;10718;1994
PUGLIA;RINNOVAMENTO;10072;1994
PUGLIA;DEM.E SOLIDARIETA';4156;1994
PUGLIA;RINASCITA CIVILE;2394;1994
BASILICATA;"PROGRESSISTI ";108299;1994
BASILICATA;POLO BUON GOVERNO;88251;1994
BASILICATA;PATTO PER L'ITALIA;70308;1994
BASILICATA;LETTIERI;12839;1994
BASILICATA;UNIONE MEDITERRANEA;5286;1994
BASILICATA;RIZZITIELLO;4692;1994
BASILICATA;CRD;3581;1994
BASILICATA;D'ANGELLA;3421;1994
BASILICATA;INSIEME PER CAMBIARE;1963;1994
CALABRIA;"PROGRESSISTI ";353664;1994
CALABRIA;POLO BUON GOVERNO;311016;1994
CALABRIA;PATTO PER L'ITALIA;210862;1994
CALABRIA;MOV.FED.CALABRIA LIB;29997;1994
SICILIA;POLO BUON GOVERNO;1004063;1994
SICILIA;"PROGRESSISTI ";736970;1994
SICILIA;PATTO PER L'ITALIA;354178;1994
SICILIA;PSI;103490;1994
SICILIA;SOLID.OCCUPAZ.SVILUP;25042;1994
SICILIA;VESPRI SICILIANI;24913;1994
SICILIA;CAT.SOC.LIB.DEM.;19014;1994
SICILIA;LIBERI FORTI UNITI;18566;1994
SICILIA;LEANZA;14599;1994
SICILIA;SICILIA FUTURA;12913;1994
SICILIA;SCUDO DEMOCRATICO;12063;1994
SICILIA;TRIMARCHI;12029;1994
SICILIA;LISTA FRANCO GRECO;8195;1994
SICILIA;DEM.POPOLARE;8151;1994
SICILIA;LISTA INSIEME;6247;1994
SICILIA;SOCIALDEMOCRAZIA;4466;1994
SICILIA;MEDITERRANEO;2548;1994
SICILIA;PRIMAVERA;1011;1994
SARDEGNA;"PROGRESSISTI ";267853;1994
SARDEGNA;POLO BUON GOVERNO;244532;1994
SARDEGNA;PATTO PER L'ITALIA;207800;1994
SARDEGNA;PS D'AZ.;88225;1994
SARDEGNA;PARTIDU INDIP.;26198;1994
SARDEGNA;LA RETE-MOV.DEM.;12560;1994
SARDEGNA;AZ.AUTONOM.ARBORENSE;7043;1994
PIEMONTE;DC;883030;1963
PIEMONTE;PCI;567608;1963
PIEMONTE;PSI;367988;1963
PIEMONTE;PLI;311055;1963
PIEMONTE;PSDI;224001;1963
PIEMONTE;MSI-PDIUM;77725;1963
PIEMONTE;CONTADINI COMBATTENTI;3797;1963
VALLE D'AOSTA;UV;29510;1963
VALLE D'AOSTA;DC;26933;1963
VALLE D'AOSTA;MSI;1261;1963
LOMBARDIA;DC;1757450;1963
LOMBARDIA;PCI;910939;1963
LOMBARDIA;PSI;780648;1963
LOMBARDIA;PLI;400831;1963
LOMBARDIA;PSDI;300841;1963
LOMBARDIA;MSI;181387;1963
LOMBARDIA;PDIUM;46641;1963
LOMBARDIA;PRI;16301;1963
LOMBARDIA;CONC.UNITA'RURALE;12997;1963
TRENTINO-ALTO ADIGE;DC;165625;1963
TRENTINO-ALTO ADIGE;PPST;112023;1963
TRENTINO-ALTO ADIGE;PSI;52979;1963
TRENTINO-ALTO ADIGE;PLI;26870;1963
TRENTINO-ALTO ADIGE;PSDI;24106;1963
TRENTINO-ALTO ADIGE;SINISTRA IND.;15224;1963
TRENTINO-ALTO ADIGE;MSI;14154;1963
TRENTINO-ALTO ADIGE;PCI;3835;1963
VENETO;DC;1106688;1963
VENETO;PSI;317086;1963
VENETO;PCI;315259;1963
VENETO;PSDI;155795;1963
VENETO;PLI;121543;1963
VENETO;MSI;44163;1963
VENETO;MSI-PDIUM;26756;1963
VENETO;PRI;10616;1963
VENETO;IND.DESTRA;2817;1963
FRIULI-VENEZIA GIULIA;DC;311419;1963
FRIULI-VENEZIA GIULIA;PCI;125575;1963
FRIULI-VENEZIA GIULIA;PSI;94791;1963
FRIULI-VENEZIA GIULIA;PSDI;71572;1963
FRIULI-VENEZIA GIULIA;MSI;46298;1963
FRIULI-VENEZIA GIULIA;PLI;36841;1963
FRIULI-VENEZIA GIULIA;PRI;6529;1963
FRIULI-VENEZIA GIULIA;PDIUM;3399;1963
LIGURIA;DC;355557;1963
LIGURIA;PCI;309256;1963
LIGURIA;PSI;173787;1963
LIGURIA;PLI;108592;1963
LIGURIA;PSDI;84767;1963
LIGURIA;MSI-PDIUM;49979;1963
LIGURIA;PRI;9117;1963
EMILIA-ROMAGNA;PCI;930057;1963
EMILIA-ROMAGNA;DC;438894;1963
EMILIA-ROMAGNA;PSI;319067;1963
EMILIA-ROMAGNA;DC-PRI;199805;1963
EMILIA-ROMAGNA;PSDI;164708;1963
EMILIA-ROMAGNA;PLI;134198;1963
EMILIA-ROMAGNA;MSI;76406;1963
EMILIA-ROMAGNA;PDIUM;3433;1963
TOSCANA;PCI;790214;1963
TOSCANA;DC;622324;1963
TOSCANA;PSI;289221;1963
TOSCANA;PSDI;109464;1963
TOSCANA;PLI;92387;1963
TOSCANA;MSI;92059;1963
TOSCANA;PRI;35076;1963
UMBRIA;PCI;178322;1963
UMBRIA;DC;144488;1963
UMBRIA;PSI;75800;1963
UMBRIA;IND.DESTRA;21955;1963
UMBRIA;PSDI;15857;1963
UMBRIA;PLI;12777;1963
UMBRIA;PRI;8877;1963
MARCHE;DC;301548;1963
MARCHE;PCI;231136;1963
MARCHE;PSI;108279;1963
MARCHE;PSDI;40648;1963
MARCHE;MSI;35268;1963
MARCHE;PLI;29957;1963
MARCHE;PRI;22713;1963
LAZIO;DC;681366;1963
LAZIO;PCI;549685;1963
LAZIO;PSI;267616;1963
LAZIO;MSI;240036;1963
LAZIO;PLI;181750;1963
LAZIO;PSDI;135744;1963
LAZIO;PDIUM;60179;1963
LAZIO;PRI;46131;1963
ABRUZZI E MOLISE;DC;348036;1963
ABRUZZI E MOLISE;PCI;178602;1963
ABRUZZI E MOLISE;PSI;85276;1963
ABRUZZI E MOLISE;MSI;60401;1963
ABRUZZI E MOLISE;PSDI;48951;1963
ABRUZZI E MOLISE;PLI;38930;1963
ABRUZZI E MOLISE;PDIUM;19910;1963
ABRUZZI E MOLISE;PRI;6956;1963
CAMPANIA;DC;757628;1963
CAMPANIA;PCI;508858;1963
CAMPANIA;PSI;243426;1963
CAMPANIA;MSI;181999;1963
CAMPANIA;PLI;181330;1963
CAMPANIA;PDIUM;160317;1963
CAMPANIA;PSDI;120688;1963
CAMPANIA;INDIPENDENTE CATTOLICO;22578;1963
CAMPANIA;PRI;18613;1963
PUGLIA;DC;637832;1963
PUGLIA;PCI;416668;1963
PUGLIA;PSI;184649;1963
PUGLIA;MSI;158821;1963
PUGLIA;PSDI;72193;1963
PUGLIA;PLI;55783;1963
PUGLIA;PDIUM;32801;1963
PUGLIA;CONC.UNITA'RURALE;24265;1963
PUGLIA;PRI;15921;1963
BASILICATA;DC;117712;1963
BASILICATA;PCI;82862;1963
BASILICATA;PSI;29019;1963
BASILICATA;PSDI;24876;1963
BASILICATA;MSI;20958;1963
BASILICATA;PLI;15044;1963
BASILICATA;PDIUM;3407;1963
CALABRIA;DC;342182;1963
CALABRIA;PCI;230838;1963
CALABRIA;PSI;137316;1963
CALABRIA;MSI;83354;1963
CALABRIA;PLI;40170;1963
CALABRIA;PDIUM;20757;1963
CALABRIA;PSDI;19908;1963
SICILIA;DC;758189;1963
SICILIA;PCI;459583;1963
SICILIA;PSI;248843;1963
SICILIA;MSI;222352;1963
SICILIA;PLI;209292;1963
SICILIA;PSDI;109271;1963
SICILIA;PDIUM;78568;1963
SICILIA;P.AUT.CRIST.SOC.;43355;1963
SICILIA;PRI;26500;1963
SICILIA;CONC.UNITA'RURALE;20802;1963
SICILIA;USCS;13187;1963
SARDEGNA;DC;261074;1963
SARDEGNA;PCI;144013;1963
SARDEGNA;PSI;73704;1963
SARDEGNA;MSI-PDIUM;57921;1963
SARDEGNA;PLI;45973;1963
SARDEGNA;PS D'AZ.;34954;1963
SARDEGNA;PSDI;20480;1963
